,Unnamed: 0,label,text
9242,4507,positive,@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6
9243,6018,negative,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.
9244,8517,neutral,@JetBlue 6am Austin to JFK
9245,502,positive,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.
9246,5498,negative,@SouthwestAir alist pref doesn't do any good if direct to atl is always wifiless. Flight 1701.
9247,3669,neutral,"@united Alright, thank you. Is there a page that says the routes you have for each aircraft? Specifically the 787."
9248,474,neutral,@VirginAmerica On all your flights?
9249,13903,negative,@AmericanAir no gate agent after 30 minutes to let us off the plane???? WTW / grounds crew is here / hope you're ready to cover my delay
9250,4984,neutral,@SouthwestAir how can I check to see if my flight to NYC is expected to be delayed or Cancelled Flightled for this Tuesday?
9251,1223,negative,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead
9252,2721,negative,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks"
9253,4361,positive,@SouthwestAir  I USED to always fly Southwest.
9254,13922,negative,@AmericanAir we tried. We are headed to a funeral in Cincinnati and your people didn't even tell us we could get on standby.
9255,4918,negative,@SouthwestAir I'm a huge fan and give y'all too much business...so please fix the damn wifi!
9256,1171,positive,@united Thanks for the update.
9257,8975,neutral,"@USAirways agree! Richard P. Literally ripped up our tixs in our faces and made rude, inappropriate comments to us and our family. Awful!"
9258,1741,negative,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..
9259,2694,negative,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.
9260,7371,negative,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper."
9261,3496,negative,@united you board a 630a flight and then Cancelled Flight it because it doesn't have a pilot?  Now I miss my meeting Atlanta because someone slept in?
9262,2392,positive,@united thank you for taking care of my mom and reFlight Booking Problems her flight in phl.
9263,18,positive,I ❤️ flying @VirginAmerica. ☺️👍
9264,12206,neutral,"@AmericanAir @dfwairport That's DFW!? OMG! Yeah cold, everywhere!"
9265,9965,negative,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?
9266,1664,positive,@united I trust you enough to put my coat in my checked bag!
9267,3405,neutral,@united  RES # 0167560070877     Fsqthg   Thanks
9268,6566,negative,@SouthwestAir flight #211pilot spilled his tea on the radio! Yay for delays! Almost an hour now!
9269,12658,neutral,@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!
9270,9500,positive,@USAirways over the phone. I called the 6170 number and she picked up almost immediately.
9271,2612,positive,@united DM sent.  Thanks.
9272,7047,negative,Sir. RT @JetBlue: Our fleet's on fleek. http://t.co/F5IXyw8XyB
9273,14111,positive,@AmericanAir everything's good now brothaaaaaa
9274,6284,negative,@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help
9275,10023,negative,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here
9276,8394,positive,@JetBlue definitely!
9277,1138,negative,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981"
9278,12653,neutral,@AmericanAir What are Preferred Seats?
9279,5004,neutral,"@SouthwestAir check the head of the plane, there has been dynamite placed onto it"
9280,1492,negative,@united Flight 2 is 2:30 hrs delayed so far b/c of Late Flight crew. Now we are literally waiting while they have dinner acc. to honest gate agent.
9281,12689,negative,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service"
9282,4258,positive,@united thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!
9283,13674,negative,"@AmericanAir I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!"
9284,13105,positive,@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job.
9285,1446,negative,@united customers aren't dumb. These revenue based programs will hurt everyone. Not gonna save money like you think
9286,6618,positive,@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763
9287,5478,neutral,"@SouthwestAir I think that flight was supposed to go to Houston as well, in case someone could check that?"
9288,10979,negative,@USAirways I have been on three planes for flight 1907 and still haven't left the ground BAD SERVICE #sad
9289,10297,negative,@USAirways so how about some help with suggested time I could call to avoid such long wait time
9290,9165,negative,@USAirways  I'm glad this airline is going to be swallowed by American!!! American always picks up the phone and solves problems.
9291,570,negative,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes
9292,13608,negative,@AmericanAir why wont you find my luggage without blaming everyone else?
9293,12200,neutral,@AmericanAir You're right. Someone is up to something...
9294,5624,neutral,"@SouthwestAir hello I was talking with @SouthwestVerity but it says you moved here, they sent me a voucher but does not work can u help?"
9295,1935,negative,"@united, more lies... http://t.co/BEqoTLNugc"
9296,2417,negative,@united Worst airline ever?
9297,7221,negative,"@JetBlue I tried! Had me running from curb-side to self-check &amp; wasting even more time. Ended up Flight Booking Problems United for $$$, am so upset"
9298,2473,negative,"@united besides landing the plane, overall customer service experience has been poor. Late Flight and rude workers plus missing luggage"
9299,981,negative,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly
9300,2846,neutral,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?"
9301,8857,positive,@JetBlue thanks!
9302,10288,negative,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup
9303,1407,negative,"@united even after running to gate from your connecting flight, your customer service not let us in the plane that was just parked. Stranded"
9304,14341,negative,"@AmericanAir why do #exp members have to wait ""over 2 hours"" to speak with an operator? Surely this is a mistake?"
9305,12488,negative,"@AmericanAir I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone, and your website isn't helping"
9306,6479,positive,@SouthwestAir All pieces were found and safely delivered to our home this afternoon.
9307,3407,positive,@united flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.
9308,7363,negative,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...
9309,14030,negative,"@AmericanAir  To add, I have to get up to go to work tomorrow am.  I don't like having to wait up until 12 or Late Flightr.  CS sucks."
9310,3288,negative,"@united tried to and got through the whole 2,000 characters and I was not even done."
9311,13040,negative,"@AmericanAir That's good, I'd expect that but I can't get through on the phone to make any changes. Can I change it online?"
9312,5230,negative,@SouthwestAir on hold for 45 mins. Anyone hv a connection at SW or at another airline to get from CHI n Columbus to EWR in am?
9313,5110,negative,@SouthwestAir On hold with airline 45 min and counting. Service is terrible!
9314,3226,negative,".@united just curious why you'd board a flight without a pilot. Seems crucial to the flight process, no?"
9315,10935,negative,@USAirways doesn't seem likely bc your team failed to scan my bag in LAX and you recycle bagtag numbers that doesn't help #usairwaysfail
9316,203,positive,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4
9317,8390,negative,"@JetBlue claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" #NotTRUE http://t.co/3oq1T4ohjl"
9318,2932,negative,@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.
9319,13014,negative,@AmericanAir Least you could do would be to refund me the one-way ticket I had to buy since you weren't able to accommodate. Thank you.
9320,3052,negative,@united worst airline ever. Thanks for the slew of rude agents and staff making my delayed flights even worse.
9321,11553,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
9322,9596,neutral,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA"
9323,10368,negative,"@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication"
9324,2019,positive,@united @suntoshi I still like you united airlines
9325,851,negative,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.
9326,6272,positive,@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES
9327,2159,negative,@united can you make sure I’m on the upgrade list for 2/23 EWR-PDX using my GPU priority? Got a weird email about it.
9328,14187,negative,@AmericanAir I am honestly in shock how this process and service compares to my other airline experiences. Not really sure what to say...
9329,10591,negative,"@usairways when trying to check-in online, it says to call...now I've been on hold for 2 hours...what to do?"
9330,2837,neutral,@united exactly
9331,8051,neutral,@JetBlue will you please start offering more routes out of @triflight to more locations
9332,6285,neutral,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews
9333,12204,negative,"@AmericanAir 1-the lavatory freezes, 2- problem with a nitrogen line 3-a low tire with the inflating equipment malfunctioning #AA2444 and..."
9334,8948,positive,@JetBlue thank you!! Miss you all so so much!! Is this the link to the blog? Or has that changed?
9335,14523,negative,@AmericanAir ask the 10 people you left behind at Miami airport because you guys could not wait 5 minutes and ... http://t.co/XPM98Igqjn
9336,2734,negative,@united now I'll probably miss my next connection!
9337,9574,negative,@USAirways I've been on hold for 30 minutes and counting. #unacceptable
9338,9441,negative,@USAirways why let passengers on board when there was an issue? Over an hour &amp; the pilot doesn't know when we'll leave.
9339,13918,negative,@AmericanAir You could only get us on a flight 30 minutes before the funeral starts. We're stranded in Dallas w/o luggage for 2 days
9340,12791,negative,@AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT
9341,6357,neutral,"@SouthwestAir Today is going to be the day, I can feel it!  Thank y'all for your support throughout! We're coming home Nashville! #Octavia"
9342,5177,negative,@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail
9343,2263,negative,@united fire yr rep who refused to put me on a flight that I had a boarding pass and seat on. Full explanation and her name in complaint.
9344,799,positive,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe
9345,13393,negative,"@AmericanAir but you're not sorry enough to compensate for either the extended time or cost difference to an alternate direct flight, right?"
9346,7260,positive,@JetBlue mint seats are AWESOME! :-) @emaleesugano best business class in the US!!!
9347,13229,negative,@AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(
9348,12463,neutral,"@AmericanAir Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0"
9349,10817,negative,@USAirways Know what I like about gate 35X @NationalAirpor ? Nothin.I like nothin bout yo #ghettofab gate #USAirways http://t.co/mAqw2nLNiU
9350,5954,neutral,@SouthwestAir yes can do
9351,12140,negative,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings
9352,4246,positive,@united stay warm - I will be passing through Chicago next week
9353,8119,negative,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue
9354,7416,negative,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.
9355,1653,neutral,"@united when I click that link it wants my flight info. I haven't booked a flight yet. I read you waive fees for military, it this true?"
9356,11803,neutral,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks
9357,114,positive,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH
9358,3704,negative,@united you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline
9359,4696,neutral,"@SouthwestAir easy fix, let the business select actually board 1st, then board the pre-boards..."
9360,12696,negative,@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern
9361,13249,negative,"@AmericanAir @USAirways ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}"
9362,13478,negative,@AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke
9363,14216,negative,@AmericanAir Flight's Cancelled Flightled. Website says to call phone number.Phone says to check online.  How am I supposed to get some help?
9364,9988,negative,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?"
9365,4557,negative,@SouthwestAir Should be a way to give voice to customers who pay for services that are not satisfactorily delivered. #justsayin
9366,10827,negative,@USAirways I have been in contact with 3 people and still no answers. You keep sending me to @Expedia and they keep sending me to you!
9367,2452,negative,@united #bullying in the #workforce not ok. Get gate agents 2 work as a team. 2 against 1 is never cool. #Delays #flights #UnitedAirlines
9368,3750,negative,"@united Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter."
9369,6065,negative,@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail.
9370,12321,negative,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!
9371,718,negative,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???
9372,8088,negative,@JetBlue I’m going to miss a hugely important meeting because of your constant delays #itscostingmeincome
9373,14221,negative,@AmericanAir Cancelled Flighted our flight and now are still delayed...NOT COOL.
9374,3124,negative,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet."
9375,6578,negative,@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day
9376,11831,negative,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled."
9377,7675,negative,@JetBlue I am But Your customer service is Brutal.
9378,5355,negative,@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement
9379,12437,negative,@AmericanAir so great AA1103 sitting for an hour first technical problems now what?
9380,11996,positive,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:)
9381,3066,neutral,@united tremendous. What would you recommend?
9382,7012,positive,"@JetBlue loved the service from the staff at Newark today. 

Good service goes along way.

I appreciate your preciation  

Nj ✈️Tampa 

🔵🔵🔵"
9383,12399,negative,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.
9384,7344,negative,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.
9385,6629,negative,@SouthwestAir how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?
9386,8819,negative,"@JetBlue we are delayed, until he arrives"
9387,6051,neutral,@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching
9388,2520,negative,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience"
9389,6099,negative,@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading.
9390,987,negative,@united Asked Flight attendant what typical compensation would be &amp; says we might get free TV. #Unacceptable
9391,4032,negative,@united haha that's fine. Still won't fly @united ever again. Seems like you guys have more problems than anyone else.
9392,10857,negative,@USAirways I just want to find my bag so I won't have to go through the hassle of trying to claim what was in my suitcase #usairwaysfail
9393,7704,positive,@JetBlue @L_Burley11 -- the best!!!
9394,1068,negative,@united Woke up to notification- flight moved 1.5 hrs early. Barely made flight then 3 hrs layover in SFO - wanted to hop on earlier option
9395,11425,negative,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened"""
9396,13621,negative,"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call"
9397,10010,negative,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!
9398,1647,negative,@united now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off
9399,10015,positive,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!"
9400,1833,negative,@united flight 5903 stranded on Tarmac in Chicago. No gates available?! Plane getting very hot and uncomfortable.
9401,5945,negative,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..
9402,5610,negative,@SouthwestAir No thanks. After those 25+ minutes someone did eventually help us and took care of it.
9403,13956,neutral,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!"
9404,2944,negative,"@united United Club team is A+ &amp; got me a seat Late Flightr. Still, not sure why a last min UAL Cancelled Flightlation costs me $ yet overbooked folks get $?"
9405,6138,negative,@SouthwestAir where was the inclement weather? Other flights left DCA today and this plane appeared to be coming from AUS.
9406,375,positive,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys
9407,4661,negative,"@SouthwestAir I can. Doesn't it seem fair that if our bags need to fit under our seats, we should need to fit in them?"
9408,11888,negative,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
9409,10714,negative,@USAirways This is the last time I use your airline. I promise that!
9410,2440,negative,@united I interviewed yesterday as a flight attendant I was the last person the recruiter said they lost my file n came back to interview me
9411,7082,neutral,@JetBlue which type plane is flt 1065 from bos to rsw?
9412,263,negative,@VirginAmerica there is something wrong with you website in Safari iPhone
9413,3280,negative,@united are you telling me that you are now Cancelled Flighting my flight ??
9414,125,neutral,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?"
9415,5655,neutral,@SouthwestAir  I will dm you now
9416,6850,neutral,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh
9417,6127,neutral,@SouthwestAir Thanks!!! :)  It is good to air on the side of caution
9418,1019,negative,@United blocked me from DM'ing them because they would rather I complain about them in a public forum
9419,8192,positive,"@JetBlue, was far less painful than what was coming from Avis.  💙"
9420,9515,negative,@USAirways they told me to call back Late Flightr
9421,2722,positive,@united Thank You
9422,12115,negative,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't."
9423,6992,neutral,"Lol, k. “@JetBlue: Our fleet's on fleek. http://t.co/IUX94Rgc83”"
9424,5072,negative,@SouthwestAir flight Cancelled Flightled out of BWI to PBI. Can't get out until Monday. What are the chances the seats open up for a flight on 2/22?
9425,5623,neutral,@SouthwestAir I have the DM from @SouthwestVerity if needed
9426,4935,neutral,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.
9427,338,negative,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥
9428,697,negative,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)"
9429,9541,negative,@USAirways thanks for Cancelled Flighting flight 5097 today. Now missing required training. Not a happy customer.
9430,14333,negative,@AmericanAir that's if it is ever complete and if i can ever get through customer service #theydontanswer
9431,11908,negative,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous."
9432,7130,neutral,@jetblue who's running your tweeter using the word fleek?
9433,6276,positive,@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER
9434,11685,positive,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today."
9435,3529,negative,@united yes when I got to the gate I specifically asked if there where any other seats.  Very discouraging to walk past the crew. 37d
9436,759,negative,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket."
9437,1115,negative,@united already missed  connection ugh
9438,12954,positive,"@AmericanAir thanks, I'll look forward to the response."
9439,7820,positive,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet
9440,5480,positive,@SouthwestAir you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks
9441,6954,negative,@jetblue any idea what caused the delay on flight 1316 FLL &gt; Jax ?
9442,13977,positive,@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.
9443,13699,negative,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out
9444,13834,negative,@AmericanAir it's been almost 3 days and it's still frozen. Thanks doll 😘😑
9445,13499,neutral,"@AmericanAir Is it true, as FAs are saying, that you have no way to collect money from passengers (after door closing) who want a MCE seat?"
9446,12423,positive,@AmericanAir thanks! Flight 2160 today. Great crew!
9447,3690,negative,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help
9448,4188,negative,@united customer service 👎
9449,946,negative,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver
9450,9770,neutral,"@USAirways @GregWallace66 Yea, they will give you 5 cents on the dollar!"
9451,12108,negative,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful"
9452,2252,negative,@united congratulations united. Fail again. Sky at a gate with a plane full of people waiting on 2. Weather gets worse now we can't leave.
9453,8029,neutral,@JetBlue can I switch my seat for my trip on Sunday?
9454,12124,negative,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again."
9455,5415,negative,@SouthwestAir almost an hour on hold for swa is inexcusable #hiremorepeople
9456,4865,neutral,@SouthwestAir flying by myself is getting old
9457,9105,positive,"@USAirways Waiting on my flight right now, thanks!!"
9458,7341,negative,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG
9459,13401,negative,"@AmericanAir It's our honeymoon,I paid extra business. I was sitting next to my bride, you bumped me because of status. Disgusted"
9460,90,neutral,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!"""
9461,970,negative,@united you are the worst. I will avoid you like the plague.
9462,14608,negative,@AmericanAir my flight was Cancelled Flightled from Laguardia to Louisville Ky and i am  stuck at the airport. Do you guys compensate for this?
9463,5381,negative,"@SouthwestAir - I get that weather delays are not in your hands, but is there nothing else you can offer for the massive inconvenience?"
9464,6713,positive,@SouthwestAir + @twitter  = outstanding customer service!  Thank you!
9465,3562,negative,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!"
9466,11859,negative,@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.
9467,12665,negative,@AmericanAir unable to access the website.  Will try again.
9468,12878,negative,@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that
9469,13692,negative,"@AmericanAir Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!"
9470,10525,negative,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?
9471,11097,negative,@USAirways why are you letting us go to the runway if there are mechanical problems. #wewantcomps
9472,221,negative,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...
9473,11450,negative,@USAirways not patient - originally 11:51 and now 4:41.
9474,13565,neutral,"@AmericanAir , CHECK DM PLEASE!"
9475,12214,negative,@AmericanAir I am trying to change the time of a flight I already purchased and was told I have to pay a $400 change fee. Ridiculous.
9476,9396,negative,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?
9477,8114,negative,@JetBlue CCNDJP/ I can send a screen shot of the systems error if an email address is provided
9478,3172,negative,@united it is cool. Your customer told me they didn't care either. It is expected
9479,6857,positive,@JetBlue sure is 💙
9480,8330,neutral,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?
9481,13333,negative,@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP
9482,11278,negative,@USAirways really frustrating to be endlessly waiting at PHL for a ground crew to taxi us in at 10pm at night. Why is this taking so long?!
9483,14047,neutral,@AmericanAir Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket--I can't do both. Can you help?
9484,5505,neutral,@SouthwestAir is the contest over for Destination Dragons? I want to try to do everything I can to go.
9485,6316,negative,"@SouthwestAir Flight 2078 to Balt hit turbulence, babies cried, kids vomited. Chaos. Flight attendant Caroline was a superhero."
9486,13038,negative,@AmericanAir it's GTSVYB. It says it's Cancelled Flightled when I try to check.
9487,5909,positive,@SouthwestAir Thank you. Great tool
9488,3229,negative,@united Never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. Makes 10 straight delays
9489,8203,positive,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :)
9490,3686,negative,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...
9491,2822,neutral,@united dmangen@visualclubconcepts.com
9492,11815,neutral,"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!"
9493,11144,negative,@USAirways No I got to Philly on Monday and got to my final destination South Carolina on Wednesday. Its not acceptable.
9494,13384,positive,@AmericanAir  thanks hoping that by wed I can get back to DFW
9495,11890,negative,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface"
9496,5975,negative,@SouthwestAir I already follow you and can't DM because u need to follow me back
9497,1444,neutral,@united flight 435
9498,9769,negative,@USAirways I have contacted them but only got an automated response that won't give me the code.
9499,3810,neutral,@united How much is baggage check for International flights?
9500,14466,negative,"@AmericanAir #AmericanAirlines 1 1/2 hr wait for bags. If this is the a taste of the worlds largest airline, heaven help aviation"
9501,7338,negative,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers
9502,10086,negative,@USAirways why now just announce delay of 4478 from PVD when you knew captain was already on delayed flight coming in? Frustrating
9503,11137,neutral,@USAirways no problem...just funny have a nice day
9504,8652,negative,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky
9505,12036,positive,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!
9506,2481,neutral,@united I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today
9507,5622,neutral,@southwestair How can I refer a friend for the Southwest Credit card for points?
9508,3117,positive,@united I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice
9509,9724,negative,@USAirways Missed flight. Rude CSR. No flight till Tuesday. No answer on twitter. Help me out with a RT @pattonoswalt you're my only hope.
9510,3986,negative,@united once again my bag is lost when I travel united!!!! Please do something
9511,6643,negative,@SouthwestAir Flight Cancelled Flightled out of BNA.... Do I have to reschedule now or can travel funds be put back into my account for future use?
9512,13011,negative,"@AmericanAir the original receipt lists my flight cost as $89ish, and doesn't reflect the use of a voucher"
9513,2795,neutral,@united how long does it take for customer feedback to respond to a complaint?
9514,10953,negative,"@USAirways you told us last night that there was a ground stop at O'Hare FOUR HOURS AFTER Obama landed, stop blaming someone else"
9515,13746,negative,@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!
9516,3048,positive,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.
9517,14103,negative,"@AmericanAir @ezemanalyst why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got"
9518,7892,neutral,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸
9519,2920,negative,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman
9520,10295,negative,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?
9521,5856,neutral,@SouthwestAir do you have any tickets to the Atlanta show? I would love to go with my sister ♥️🙏
9522,13641,negative,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again."
9523,10708,negative,@USAirways US Airways website. So you double charge people when they book flights now? Apparently you have but I've never been booked twice
